,Files,Phase
53298,video25_20500,CalotTriangleDissection
53299,video25_20525,CalotTriangleDissection
53300,video25_20550,CalotTriangleDissection
53301,video25_20575,CalotTriangleDissection
53302,video25_20600,CalotTriangleDissection
53303,video25_20625,CalotTriangleDissection
53304,video25_20650,CalotTriangleDissection
53305,video25_20675,CalotTriangleDissection
53306,video25_20700,CalotTriangleDissection
53307,video25_20725,CalotTriangleDissection
53308,video25_20750,CalotTriangleDissection
53309,video25_20775,CalotTriangleDissection
53310,video25_20800,CalotTriangleDissection
53311,video25_20825,CalotTriangleDissection
53312,video25_20850,CalotTriangleDissection
53313,video25_20875,CalotTriangleDissection
53314,video25_20900,CalotTriangleDissection
53315,video25_20925,CalotTriangleDissection
53316,video25_20950,CalotTriangleDissection
53317,video25_20975,CalotTriangleDissection
53318,video25_21000,CalotTriangleDissection
53319,video25_21025,CalotTriangleDissection
53320,video25_21050,CalotTriangleDissection
53321,video25_21075,CalotTriangleDissection
53322,video25_21100,CalotTriangleDissection
53323,video25_21125,CalotTriangleDissection
53324,video25_21150,CalotTriangleDissection
53325,video25_21175,CalotTriangleDissection
53326,video25_21200,CalotTriangleDissection
53327,video25_21225,CalotTriangleDissection
53328,video25_21250,CalotTriangleDissection
53329,video25_21275,CalotTriangleDissection
53330,video25_21300,CalotTriangleDissection
53331,video25_21325,CalotTriangleDissection
53332,video25_21350,CalotTriangleDissection
53333,video25_21375,CalotTriangleDissection
53334,video25_21400,CalotTriangleDissection
53335,video25_21425,CalotTriangleDissection
53336,video25_21450,CalotTriangleDissection
53337,video25_21475,CalotTriangleDissection
53338,video25_21500,CalotTriangleDissection
53339,video25_21525,CalotTriangleDissection
53340,video25_21550,CalotTriangleDissection
53341,video25_21575,CalotTriangleDissection
53342,video25_21600,CalotTriangleDissection
53343,video25_21625,CalotTriangleDissection
53344,video25_21650,CalotTriangleDissection
53345,video25_21675,CalotTriangleDissection
53346,video25_21700,CalotTriangleDissection
53347,video25_21725,CalotTriangleDissection
53348,video25_21750,CalotTriangleDissection
53349,video25_21775,CalotTriangleDissection
53350,video25_21800,CalotTriangleDissection
53351,video25_21825,CalotTriangleDissection
53352,video25_21850,CalotTriangleDissection
53353,video25_21875,CalotTriangleDissection
53354,video25_21900,CalotTriangleDissection
53355,video25_21925,CalotTriangleDissection
53356,video25_21950,CalotTriangleDissection
53357,video25_21975,CalotTriangleDissection
53358,video25_22000,CalotTriangleDissection
53359,video25_22025,CalotTriangleDissection
53360,video25_22050,CalotTriangleDissection
53361,video25_22075,CalotTriangleDissection
53362,video25_22100,CalotTriangleDissection
53363,video25_22125,CalotTriangleDissection
53364,video25_22150,CalotTriangleDissection
53365,video25_22175,CalotTriangleDissection
53366,video25_22200,CalotTriangleDissection
53367,video25_22225,CalotTriangleDissection
53368,video25_22250,CalotTriangleDissection
53369,video25_22275,CalotTriangleDissection
53370,video25_22300,CalotTriangleDissection
53371,video25_22325,CalotTriangleDissection
53372,video25_22350,CalotTriangleDissection
53373,video25_22375,CalotTriangleDissection
53374,video25_22400,CalotTriangleDissection
53375,video25_22425,CalotTriangleDissection
53376,video25_22450,CalotTriangleDissection
53377,video25_22475,CalotTriangleDissection
53378,video25_22500,CalotTriangleDissection
53379,video25_22525,CalotTriangleDissection
53380,video25_22550,CalotTriangleDissection
53381,video25_22575,CalotTriangleDissection
53382,video25_22600,CalotTriangleDissection
53383,video25_22625,CalotTriangleDissection
53384,video25_22650,CalotTriangleDissection
53385,video25_22675,CalotTriangleDissection
53386,video25_22700,CalotTriangleDissection
53387,video25_22725,CalotTriangleDissection
53388,video25_22750,CalotTriangleDissection
53389,video25_22775,CalotTriangleDissection
53390,video25_22800,CalotTriangleDissection
53391,video25_22825,CalotTriangleDissection
53392,video25_22850,CalotTriangleDissection
53393,video25_22875,CalotTriangleDissection
53394,video25_22900,CalotTriangleDissection
53395,video25_22925,CalotTriangleDissection
53396,video25_22950,ClippingCutting
53397,video25_22975,ClippingCutting
53398,video25_23000,ClippingCutting
53399,video25_23025,ClippingCutting
53400,video25_23050,ClippingCutting
53401,video25_23075,ClippingCutting
53402,video25_23100,ClippingCutting
53403,video25_23125,ClippingCutting
53404,video25_23150,ClippingCutting
53405,video25_23175,ClippingCutting
53406,video25_23200,ClippingCutting
53407,video25_23225,ClippingCutting
53408,video25_23250,ClippingCutting
53409,video25_23275,ClippingCutting
53410,video25_23300,ClippingCutting
53411,video25_23325,ClippingCutting
53412,video25_23350,ClippingCutting
53413,video25_23375,ClippingCutting
53414,video25_23400,ClippingCutting
53415,video25_23425,ClippingCutting
53416,video25_23450,ClippingCutting
53417,video25_23475,ClippingCutting
53418,video25_23500,ClippingCutting
53419,video25_23525,ClippingCutting
53420,video25_23550,ClippingCutting
53421,video25_23575,ClippingCutting
53422,video25_23600,ClippingCutting
53423,video25_23625,ClippingCutting
53424,video25_23650,ClippingCutting
53425,video25_23675,ClippingCutting
53426,video25_23700,ClippingCutting
53427,video25_23725,ClippingCutting
53428,video25_23750,ClippingCutting
53429,video25_23775,ClippingCutting
53430,video25_23800,ClippingCutting
53431,video25_23825,ClippingCutting
53432,video25_23850,ClippingCutting
53433,video25_23875,ClippingCutting
53434,video25_23900,ClippingCutting
53435,video25_23925,ClippingCutting
53436,video25_23950,ClippingCutting
53437,video25_23975,ClippingCutting
53438,video25_24000,ClippingCutting
53439,video25_24025,ClippingCutting
53440,video25_24050,ClippingCutting
53441,video25_24075,ClippingCutting
53442,video25_24100,ClippingCutting
53443,video25_24125,ClippingCutting
53444,video25_24150,ClippingCutting
53445,video25_24175,ClippingCutting
53446,video25_24200,ClippingCutting
53447,video25_24225,ClippingCutting
53448,video25_24250,ClippingCutting
53449,video25_24275,ClippingCutting
53450,video25_24300,ClippingCutting
53451,video25_24325,ClippingCutting
53452,video25_24350,ClippingCutting
53453,video25_24375,ClippingCutting
53454,video25_24400,ClippingCutting
53455,video25_24425,ClippingCutting
53456,video25_24450,ClippingCutting
53457,video25_24475,ClippingCutting
53458,video25_24500,ClippingCutting
53459,video25_24525,ClippingCutting
53460,video25_24550,ClippingCutting
53461,video25_24575,ClippingCutting
53462,video25_24600,ClippingCutting
53463,video25_24625,ClippingCutting
53464,video25_24650,ClippingCutting
53465,video25_24675,ClippingCutting
53466,video25_24700,ClippingCutting
53467,video25_24725,ClippingCutting
53468,video25_24750,ClippingCutting
53469,video25_24775,ClippingCutting
53470,video25_24800,ClippingCutting
53471,video25_24825,ClippingCutting
53472,video25_24850,ClippingCutting
53473,video25_24875,ClippingCutting
53474,video25_24900,ClippingCutting
53475,video25_24925,ClippingCutting
53476,video25_24950,ClippingCutting
53477,video25_24975,ClippingCutting
53478,video25_25000,ClippingCutting
53479,video25_25025,ClippingCutting
53480,video25_25050,ClippingCutting
53481,video25_25075,ClippingCutting
53482,video25_25100,ClippingCutting
53483,video25_25125,ClippingCutting
53484,video25_25150,ClippingCutting
53485,video25_25175,ClippingCutting
53486,video25_25200,ClippingCutting
53487,video25_25225,ClippingCutting
53488,video25_25250,ClippingCutting
53489,video25_25275,ClippingCutting
53490,video25_25300,ClippingCutting
53491,video25_25325,ClippingCutting
53492,video25_25350,ClippingCutting
53493,video25_25375,ClippingCutting
53494,video25_25400,ClippingCutting
53495,video25_25425,ClippingCutting
53496,video25_25450,ClippingCutting
53497,video25_25475,ClippingCutting
53498,video25_25500,ClippingCutting
53499,video25_25525,ClippingCutting
53500,video25_25550,ClippingCutting
53501,video25_25575,ClippingCutting
53502,video25_25600,ClippingCutting
53503,video25_25625,ClippingCutting
53504,video25_25650,ClippingCutting
53505,video25_25675,ClippingCutting
53506,video25_25700,ClippingCutting
53507,video25_25725,ClippingCutting
53508,video25_25750,ClippingCutting
53509,video25_25775,ClippingCutting
53510,video25_25800,ClippingCutting
53511,video25_25825,ClippingCutting
53512,video25_25850,ClippingCutting
53513,video25_25875,ClippingCutting
53514,video25_25900,ClippingCutting
53515,video25_25925,ClippingCutting
53516,video25_25950,GallbladderDissection
53517,video25_25975,GallbladderDissection
53518,video25_26000,GallbladderDissection
53519,video25_26025,GallbladderDissection
53520,video25_26050,GallbladderDissection
53521,video25_26075,GallbladderDissection
53522,video25_26100,GallbladderDissection
53523,video25_26125,GallbladderDissection
53524,video25_26150,GallbladderDissection
53525,video25_26175,GallbladderDissection
53526,video25_26200,GallbladderDissection
53527,video25_26225,GallbladderDissection
53528,video25_26250,GallbladderDissection
53529,video25_26275,GallbladderDissection
53530,video25_26300,GallbladderDissection
53531,video25_26325,GallbladderDissection
53532,video25_26350,GallbladderDissection
53533,video25_26375,GallbladderDissection
53534,video25_26400,GallbladderDissection
53535,video25_26425,GallbladderDissection
53536,video25_26450,GallbladderDissection
53537,video25_26475,GallbladderDissection
53538,video25_26500,GallbladderDissection
53539,video25_26525,GallbladderDissection
53540,video25_26550,GallbladderDissection
53541,video25_26575,GallbladderDissection
53542,video25_26600,GallbladderDissection
53543,video25_26625,GallbladderDissection
53544,video25_26650,GallbladderDissection
53545,video25_26675,GallbladderDissection
53546,video25_26700,GallbladderDissection
53547,video25_26725,GallbladderDissection
53548,video25_26750,GallbladderDissection
53549,video25_26775,GallbladderDissection
53550,video25_26800,GallbladderDissection
53551,video25_26825,GallbladderDissection
53552,video25_26850,GallbladderDissection
53553,video25_26875,GallbladderDissection
53554,video25_26900,GallbladderDissection
53555,video25_26925,GallbladderDissection
53556,video25_26950,GallbladderDissection
53557,video25_26975,GallbladderDissection
53558,video25_27000,GallbladderDissection
53559,video25_27025,GallbladderDissection
53560,video25_27050,GallbladderDissection
53561,video25_27075,GallbladderDissection
53562,video25_27100,GallbladderDissection
53563,video25_27125,GallbladderDissection
53564,video25_27150,GallbladderDissection
53565,video25_27175,GallbladderDissection
53566,video25_27200,GallbladderDissection
53567,video25_27225,GallbladderDissection
53568,video25_27250,GallbladderDissection
53569,video25_27275,GallbladderDissection
53570,video25_27300,GallbladderDissection
53571,video25_27325,GallbladderDissection
53572,video25_27350,GallbladderDissection
53573,video25_27375,GallbladderDissection
53574,video25_27400,GallbladderDissection
53575,video25_27425,GallbladderDissection
53576,video25_27450,GallbladderDissection
53577,video25_27475,GallbladderDissection
53578,video25_27500,GallbladderDissection
53579,video25_27525,GallbladderDissection
53580,video25_27550,GallbladderDissection
53581,video25_27575,GallbladderDissection
53582,video25_27600,GallbladderDissection
53583,video25_27625,GallbladderDissection
53584,video25_27650,GallbladderDissection
53585,video25_27675,GallbladderDissection
53586,video25_27700,GallbladderDissection
53587,video25_27725,GallbladderDissection
53588,video25_27750,GallbladderDissection
53589,video25_27775,GallbladderDissection
53590,video25_27800,GallbladderDissection
53591,video25_27825,GallbladderDissection
53592,video25_27850,GallbladderDissection
53593,video25_27875,GallbladderDissection
53594,video25_27900,GallbladderDissection
53595,video25_27925,GallbladderDissection
53596,video25_27950,GallbladderDissection
53597,video25_27975,GallbladderDissection
53598,video25_28000,GallbladderDissection
53599,video25_28025,GallbladderDissection
53600,video25_28050,GallbladderDissection
53601,video25_28075,GallbladderDissection
53602,video25_28100,GallbladderDissection
53603,video25_28125,GallbladderDissection
53604,video25_28150,GallbladderDissection
53605,video25_28175,GallbladderDissection
53606,video25_28200,GallbladderDissection
53607,video25_28225,GallbladderDissection
53608,video25_28250,GallbladderDissection
53609,video25_28275,GallbladderDissection
53610,video25_28300,GallbladderDissection
53611,video25_28325,GallbladderDissection
53612,video25_28350,GallbladderDissection
53613,video25_28375,GallbladderDissection
53614,video25_28400,GallbladderDissection
53615,video25_28425,GallbladderDissection
53616,video25_28450,GallbladderDissection
53617,video25_28475,GallbladderDissection
53618,video25_28500,GallbladderDissection
53619,video25_28525,GallbladderDissection
53620,video25_28550,GallbladderDissection
53621,video25_28575,GallbladderDissection
53622,video25_28600,GallbladderDissection
53623,video25_28625,GallbladderDissection
53624,video25_28650,GallbladderDissection
53625,video25_28675,GallbladderDissection
53626,video25_28700,GallbladderDissection
53627,video25_28725,GallbladderDissection
53628,video25_28750,GallbladderDissection
53629,video25_28775,GallbladderDissection
53630,video25_28800,GallbladderDissection
53631,video25_28825,GallbladderDissection
53632,video25_28850,GallbladderDissection
53633,video25_28875,GallbladderDissection
53634,video25_28900,GallbladderDissection
53635,video25_28925,GallbladderDissection
53636,video25_28950,GallbladderDissection
53637,video25_28975,GallbladderDissection
53638,video25_29000,GallbladderDissection
53639,video25_29025,GallbladderDissection
53640,video25_29050,GallbladderDissection
53641,video25_29075,GallbladderDissection
53642,video25_29100,GallbladderDissection
53643,video25_29125,GallbladderDissection
53644,video25_29150,GallbladderDissection
53645,video25_29175,GallbladderDissection
53646,video25_29200,GallbladderDissection
53647,video25_29225,GallbladderDissection
53648,video25_29250,GallbladderDissection
53649,video25_29275,GallbladderDissection
53650,video25_29300,GallbladderDissection
53651,video25_29325,GallbladderDissection
53652,video25_29350,GallbladderDissection
53653,video25_29375,GallbladderDissection
53654,video25_29400,GallbladderDissection
53655,video25_29425,GallbladderDissection
53656,video25_29450,GallbladderDissection
